Time,DI1,DI2,DI3,DI4,DI5,DI6,I1L_valid,V1 [10nV],I1L [10pA],I1H [nA],V1,I1L,I1H
,1,0,1,1,1,0,1,134370,-96945,-499757,0.0013437,-9.6945E-07,-0.000499757
,1,0,1,1,1,0,1,133269,-97418,-501378,0.00133269,-9.7418E-07,-0.000501378
,1,0,1,1,1,0,1,133636,-95332,-501378,0.00133636,-9.5332E-07,-0.000501378
,1,0,1,1,1,0,1,133758,-93737,-498421,0.00133758,-9.3737E-07,-0.000498421
,1,0,1,1,1,0,1,133147,-94087,-498199,0.00133147,-9.4087E-07,-0.000498199
,1,0,1,1,1,0,1,133514,-95910,-497086,0.00133514,-9.591E-07,-0.000497086
,1,0,1,1,1,0,1,132414,-94911,-498644,0.00132414,-9.4911E-07,-0.000498644
,1,0,1,1,1,0,1,133758,-96436,-500106,0.00133758,-9.6436E-07,-0.000500106
,1,0,1,1,1,0,1,134125,-98260,-499693,0.00134125,-9.826E-07,-0.000499693
,1,0,1,1,1,0,1,133392,-98224,-500996,0.00133392,-9.8224E-07,-0.000500996
,1,0,1,1,1,0,1,133392,-92562,-498739,0.00133392,-9.2562E-07,-0.000498739
,1,0,1,1,1,0,1,132903,-96524,-497627,0.00132903,-9.6524E-07,-0.000497627
,1,0,1,1,1,0,1,133392,-98154,-498898,0.00133392,-9.8154E-07,-0.000498898
,1,0,1,1,1,0,1,133881,-97067,-498803,0.00133881,-9.7067E-07,-0.000498803
1550139520,1,0,1,1,1,0,1,133758,-97155,-500265,0.00133758,-9.7155E-07,-0.000500265
,1,0,1,1,1,0,1,134003,-93894,-498771,0.00134003,-9.3894E-07,-0.000498771
,1,0,1,1,1,0,1,133758,-92089,-499566,0.00133758,-9.2089E-07,-0.000499566
,1,0,1,1,1,0,1,132658,-92439,-497277,0.00132658,-9.2439E-07,-0.000497277
,1,0,1,1,1,0,1,132414,-91545,-496037,0.00132414,-9.1545E-07,-0.000496037
,1,0,1,1,1,0,1,133147,-93176,-498676,0.00133147,-9.3176E-07,-0.000498676
,1,0,1,1,1,0,1,133147,-91212,-499312,0.00133147,-9.1212E-07,-0.000499312
,1,0,1,1,1,0,1,133147,-96401,-498326,0.00133147,-9.6401E-07,-0.000498326
,1,0,1,1,1,0,1,133147,-96296,-498644,0.00133147,-9.6296E-07,-0.000498644
,1,0,1,1,1,0,1,132414,-93702,-499852,0.00132414,-9.3702E-07,-0.000499852
,1,0,1,1,1,0,1,132780,-95753,-498421,0.0013278,-9.5753E-07,-0.000498421
,1,0,1,1,1,0,1,133392,-96857,-499216,0.00133392,-9.6857E-07,-0.000499216
,1,0,1,1,1,0,1,133881,-95630,-499725,0.00133881,-9.563E-07,-0.000499725
,1,0,1,1,1,0,1,134247,-90616,-497945,0.00134247,-9.0616E-07,-0.000497945
,1,0,1,1,1,0,1,133881,-94490,-500170,0.00133881,-9.449E-07,-0.00050017
,1,0,1,1,1,0,1,133514,-96752,-502045,0.00133514,-9.6752E-07,-0.000502045
,1,0,1,1,1,0,1,133147,-102642,-496482,0.00133147,-1.02642E-06,-0.000496482
,1,0,1,1,1,0,1,132903,-100135,-498358,0.00132903,-1.00135E-06,-0.000498358
,1,0,1,1,1,0,1,133514,-97295,-501505,0.00133514,-9.7295E-07,-0.000501505
,1,0,1,1,1,0,1,133636,-96384,-500329,0.00133636,-9.6384E-07,-0.000500329
,1,0,1,1,1,0,1,133758,-97611,-501314,0.00133758,-9.7611E-07,-0.000501314
,1,0,1,1,1,0,1,133514,-93824,-499820,0.00133514,-9.3824E-07,-0.00049982
,1,0,1,1,1,0,1,133392,-93596,-500456,0.00133392,-9.3596E-07,-0.000500456
,1,0,1,1,1,0,1,133514,-96296,-500806,0.00133514,-9.6296E-07,-0.000500806
,1,0,1,1,1,0,1,132658,-95928,-499852,0.00132658,-9.5928E-07,-0.000499852
,1,0,1,1,1,0,1,133392,-96699,-501473,0.00133392,-9.6699E-07,-0.000501473
,1,0,1,1,1,0,1,134247,-97295,-499407,0.00134247,-9.7295E-07,-0.000499407
,1,0,1,1,1,0,1,132169,-95349,-497055,0.00132169,-9.5349E-07,-0.000497055
,1,0,1,1,1,0,1,131313,-97944,-497690,0.00131313,-9.7944E-07,-0.00049769
,1,0,1,1,1,0,1,132291,-94578,-499916,0.00132291,-9.4578E-07,-0.000499916
,1,0,1,1,1,0,1,133147,-97734,-499121,0.00133147,-9.7734E-07,-0.000499121
,1,0,1,1,1,0,1,133025,-101485,-498421,0.00133025,-1.01485E-06,-0.000498421
,1,0,1,1,1,0,1,133514,-98926,-497341,0.00133514,-9.8926E-07,-0.000497341
,1,0,1,1,1,0,1,132903,-96647,-497786,0.00132903,-9.6647E-07,-0.000497786
,1,0,1,1,1,0,1,132903,-98365,-498898,0.00132903,-9.8365E-07,-0.000498898
,1,0,1,1,1,0,1,133514,-96945,-500456,0.00133514,-9.6945E-07,-0.000500456
,1,0,1,1,1,0,1,133147,-93894,-498644,0.00133147,-9.3894E-07,-0.000498644
,1,0,1,1,1,0,1,132780,-96980,-498580,0.0013278,-9.698E-07,-0.00049858
,1,0,1,1,1,0,1,132780,-93456,-500806,0.0013278,-9.3456E-07,-0.000500806
,1,0,1,1,1,0,1,133392,-88600,-501537,0.00133392,-0.000000886,-0.000501537
,1,0,1,1,1,0,1,134614,-94140,-501283,0.00134614,-9.414E-07,-0.000501283
,1,0,1,1,1,0,1,134247,-98522,-498835,0.00134247,-9.8522E-07,-0.000498835
,1,0,1,1,1,0,1,133881,-101327,-496927,0.00133881,-1.01327E-06,-0.000496927
,1,0,1,1,1,0,1,133269,-99767,-498549,0.00133269,-9.9767E-07,-0.000498549
,1,0,1,1,1,0,1,133147,-94105,-499248,0.00133147,-9.4105E-07,-0.000499248
,1,0,1,1,1,0,1,133269,-101976,-498644,0.00133269,-1.01976E-06,-0.000498644
,1,0,1,1,1,0,1,133147,-97383,-499184,0.00133147,-9.7383E-07,-0.000499184
,1,0,1,1,1,0,1,133025,-91387,-499598,0.00133025,-9.1387E-07,-0.000499598
,1,0,1,1,1,0,1,132658,-91650,-500233,0.00132658,-9.165E-07,-0.000500233
,1,0,1,1,1,0,1,134003,-90914,-502967,0.00134003,-9.0914E-07,-0.000502967
,1,0,1,1,1,0,1,133758,-88758,-502522,0.00133758,-8.8758E-07,-0.000502522
,1,0,1,1,1,0,1,132658,-93789,-499629,0.00132658,-9.3789E-07,-0.000499629
,1,0,1,1,1,0,1,133758,-98295,-498644,0.00133758,-9.8295E-07,-0.000498644
,1,0,1,1,1,0,1,133392,-99872,-496578,0.00133392,-9.9872E-07,-0.000496578
,1,0,1,1,1,0,1,132903,-98365,-498167,0.00132903,-9.8365E-07,-0.000498167
,1,0,1,1,1,0,1,132903,-94666,-501982,0.00132903,-9.4666E-07,-0.000501982
,1,0,1,1,1,0,1,133025,-97120,-500965,0.00133025,-9.712E-07,-0.000500965
,1,0,1,1,1,0,1,132903,-93859,-499248,0.00132903,-9.3859E-07,-0.000499248
,1,0,1,1,1,0,1,132903,-93141,-499916,0.00132903,-9.3141E-07,-0.000499916
,1,0,1,1,1,0,1,132780,-97541,-497690,0.0013278,-9.7541E-07,-0.00049769
,1,0,1,1,1,0,1,132291,-96103,-498263,0.00132291,-9.6103E-07,-0.000498263
,1,0,1,1,1,0,1,133514,-97067,-498803,0.00133514,-9.7067E-07,-0.000498803
,1,0,1,1,1,0,1,132780,-93491,-499280,0.0013278,-9.3491E-07,-0.00049928
,1,0,1,1,1,0,1,132536,-90984,-499248,0.00132536,-9.0984E-07,-0.000499248
,1,0,1,1,1,0,1,132536,-91230,-498803,0.00132536,-9.123E-07,-0.000498803
,1,0,1,1,1,0,1,133147,-95086,-497881,0.00133147,-9.5086E-07,-0.000497881
,1,0,1,1,1,0,1,133147,-100416,-498803,0.00133147,-1.00416E-06,-0.000498803
,1,0,1,1,1,0,1,133147,-99907,-498390,0.00133147,-9.9907E-07,-0.00049839
,1,0,1,1,1,0,1,133514,-103168,-495815,0.00133514,-1.03168E-06,-0.000495815
,1,0,1,1,1,0,1,133636,-100065,-498835,0.00133636,-1.00065E-06,-0.000498835
,1,0,1,1,1,0,1,133758,-103484,-501155,0.00133758,-1.03484E-06,-0.000501155
,1,0,1,1,1,0,1,132536,-102660,-501664,0.00132536,-1.0266E-06,-0.000501664
,1,0,1,1,1,0,1,132291,-101187,-499025,0.00132291,-1.01187E-06,-0.000499025
,1,0,1,1,1,0,1,132903,-99136,-499025,0.00132903,-9.9136E-07,-0.000499025
,1,0,1,1,1,0,1,133025,-94490,-499025,0.00133025,-9.449E-07,-0.000499025
,1,0,1,1,1,0,1,133392,-94315,-497881,0.00133392,-9.4315E-07,-0.000497881
,1,0,1,1,1,0,1,133758,-97050,-498549,0.00133758,-9.705E-07,-0.000498549
,1,0,1,1,1,0,1,133392,-100416,-498453,0.00133392,-1.00416E-06,-0.000498453
,1,0,1,1,1,0,1,133514,-98312,-499121,0.00133514,-9.8312E-07,-0.000499121
,1,0,1,1,1,0,1,133147,-92211,-500901,0.00133147,-9.2211E-07,-0.000500901
,1,0,1,1,1,0,1,133758,-94911,-498167,0.00133758,-9.4911E-07,-0.000498167
,1,0,1,1,1,0,1,133392,-100293,-498104,0.00133392,-1.00293E-06,-0.000498104
,1,0,1,1,1,0,1,132780,-95753,-499852,0.0013278,-9.5753E-07,-0.000499852
,1,0,1,1,1,0,1,132903,-93912,-498708,0.00132903,-9.3912E-07,-0.000498708
,1,0,1,1,1,0,1,133881,-89371,-498135,0.00133881,-8.9371E-07,-0.000498135
,1,0,1,1,1,0,1,133147,-91948,-500043,0.00133147,-9.1948E-07,-0.000500043
,1,0,1,1,1,0,1,132658,-95910,-499343,0.00132658,-9.591E-07,-0.000499343
,1,0,1,1,1,0,1,133392,-98032,-497913,0.00133392,-9.8032E-07,-0.000497913
,1,0,1,1,1,0,1,132658,-92019,-498930,0.00132658,-9.2019E-07,-0.00049893
,1,0,1,1,1,0,1,133514,-96191,-501696,0.00133514,-9.6191E-07,-0.000501696
,1,0,1,1,1,0,1,134370,-97611,-501187,0.0013437,-9.7611E-07,-0.000501187
,1,0,1,1,1,0,1,133758,-95788,-497881,0.00133758,-9.5788E-07,-0.000497881
,1,0,1,1,1,0,1,133392,-96559,-497023,0.00133392,-9.6559E-07,-0.000497023
,1,0,1,1,1,0,1,132903,-93141,-498390,0.00132903,-9.3141E-07,-0.00049839
,1,0,1,1,1,0,1,133147,-94718,-497754,0.00133147,-9.4718E-07,-0.000497754
,1,0,1,1,1,0,1,134003,-96173,-500329,0.00134003,-9.6173E-07,-0.000500329
,1,0,1,1,1,0,1,133269,-95314,-500329,0.00133269,-9.5314E-07,-0.000500329
,1,0,1,1,1,0,1,132903,-90265,-498231,0.00132903,-9.0265E-07,-0.000498231
,1,0,1,1,1,0,1,133392,-94911,-498421,0.00133392,-9.4911E-07,-0.000498421
,1,0,1,1,1,0,1,132780,-94473,-498994,0.0013278,-9.4473E-07,-0.000498994
1550139521,1,0,1,1,1,0,1,133147,-93842,-499566,0.00133147,-9.3842E-07,-0.000499566
,1,0,1,1,1,0,1,133758,-95490,-498390,0.00133758,-9.549E-07,-0.00049839
,1,0,1,1,1,0,1,133514,-96822,-499025,0.00133514,-9.6822E-07,-0.000499025
,1,0,1,1,1,0,1,133025,-98400,-498867,0.00133025,-0.000000984,-0.000498867
,1,0,1,1,1,0,1,133392,-95700,-500138,0.00133392,-0.000000957,-0.000500138
,1,0,1,1,1,0,1,134003,-94333,-498040,0.00134003,-9.4333E-07,-0.00049804
,1,0,1,1,1,0,1,134125,-98838,-499788,0.00134125,-9.8838E-07,-0.000499788
,1,0,1,1,1,0,1,134247,-97453,-500361,0.00134247,-9.7453E-07,-0.000500361
,1,0,1,1,1,0,1,134125,-97225,-499153,0.00134125,-9.7225E-07,-0.000499153
,1,0,1,1,1,0,1,133758,-99960,-498549,0.00133758,-9.996E-07,-0.000498549
,1,0,1,1,1,0,1,133392,-95297,-499693,0.00133392,-9.5297E-07,-0.000499693
,1,0,1,1,1,0,1,132536,-94631,-500392,0.00132536,-9.4631E-07,-0.000500392
,1,0,1,1,1,0,1,132903,-95332,-498072,0.00132903,-9.5332E-07,-0.000498072
,1,0,1,1,1,0,1,132903,-93193,-498549,0.00132903,-9.3193E-07,-0.000498549
,1,0,1,1,1,0,1,132903,-94788,-498453,0.00132903,-9.4788E-07,-0.000498453
,1,0,1,1,1,0,1,133147,-96927,-498231,0.00133147,-9.6927E-07,-0.000498231
,1,0,1,1,1,0,1,133147,-95840,-499916,0.00133147,-9.584E-07,-0.000499916
,1,0,1,1,1,0,1,132169,-94368,-501314,0.00132169,-9.4368E-07,-0.000501314
,1,0,1,1,1,0,1,132903,-93877,-500679,0.00132903,-9.3877E-07,-0.000500679
,1,0,1,1,1,0,1,132536,-94841,-500806,0.00132536,-9.4841E-07,-0.000500806
,1,0,1,1,1,0,1,133881,-95420,-499153,0.00133881,-9.542E-07,-0.000499153
,1,0,1,1,1,0,1,133758,-96331,-500551,0.00133758,-9.6331E-07,-0.000500551
,1,0,1,1,1,0,1,133758,-93088,-498326,0.00133758,-9.3088E-07,-0.000498326
,1,0,1,1,1,0,1,133514,-93789,-496546,0.00133514,-9.3789E-07,-0.000496546
,1,0,1,1,1,0,1,132291,-95770,-495656,0.00132291,-9.577E-07,-0.000495656
,1,0,1,1,1,0,1,132414,-97786,-498040,0.00132414,-9.7786E-07,-0.00049804
,1,0,1,1,1,0,1,132780,-98768,-499089,0.0013278,-9.8768E-07,-0.000499089
,1,0,1,1,1,0,1,133392,-99767,-500138,0.00133392,-9.9767E-07,-0.000500138
,1,0,1,1,1,0,1,133147,-96419,-499471,0.00133147,-9.6419E-07,-0.000499471
,1,0,1,1,1,0,1,132780,-96734,-500996,0.0013278,-9.6734E-07,-0.000500996
,1,0,1,1,1,0,1,132291,-93982,-501696,0.00132291,-9.3982E-07,-0.000501696
,1,0,1,1,1,0,1,133269,-93824,-499153,0.00133269,-9.3824E-07,-0.000499153
,1,0,1,1,1,0,1,133514,-90914,-499439,0.00133514,-9.0914E-07,-0.000499439
,1,0,1,1,1,0,1,132414,-92755,-499184,0.00132414,-9.2755E-07,-0.000499184
,1,0,1,1,1,0,1,133392,-92492,-498803,0.00133392,-9.2492E-07,-0.000498803
,1,0,1,1,1,0,1,133758,-97418,-498549,0.00133758,-9.7418E-07,-0.000498549
,1,0,1,1,1,0,1,133392,-106972,-497595,0.00133392,-1.06972E-06,-0.000497595
,1,0,1,1,1,0,1,132658,-104097,-498994,0.00132658,-1.04097E-06,-0.000498994
,1,0,1,1,1,0,1,132414,-96138,-500329,0.00132414,-9.6138E-07,-0.000500329
,1,0,1,1,1,0,1,133392,-97190,-500615,0.00133392,-9.719E-07,-0.000500615
,1,0,1,1,1,0,1,133392,-101450,-498803,0.00133392,-1.0145E-06,-0.000498803
,1,0,1,1,1,0,1,134247,-101625,-495847,0.00134247,-1.01625E-06,-0.000495847
,1,0,1,1,1,0,1,134370,-98014,-499089,0.0013437,-9.8014E-07,-0.000499089
,1,0,1,1,1,0,1,133758,-94333,-498739,0.00133758,-9.4333E-07,-0.000498739
,1,0,1,1,1,0,1,134003,-93474,-499884,0.00134003,-9.3474E-07,-0.000499884
,1,0,1,1,1,0,1,133392,-94859,-497531,0.00133392,-9.4859E-07,-0.000497531
,1,0,1,1,1,0,1,134003,-93141,-499979,0.00134003,-9.3141E-07,-0.000499979
,1,0,1,1,1,0,1,134125,-94631,-499439,0.00134125,-9.4631E-07,-0.000499439
,1,0,1,1,1,0,1,133392,-94631,-499502,0.00133392,-9.4631E-07,-0.000499502
,1,0,1,1,1,0,1,133758,-92983,-499280,0.00133758,-9.2983E-07,-0.00049928
,1,0,1,1,1,0,1,133881,-95209,-500488,0.00133881,-9.5209E-07,-0.000500488
,1,0,1,1,1,0,1,134125,-94192,-498040,0.00134125,-9.4192E-07,-0.00049804
,1,0,1,1,1,0,1,133758,-96401,-498453,0.00133758,-9.6401E-07,-0.000498453
,1,0,1,1,1,0,1,134247,-97909,-498326,0.00134247,-9.7909E-07,-0.000498326
,1,0,1,1,1,0,1,133514,-94631,-499566,0.00133514,-9.4631E-07,-0.000499566
,1,0,1,1,1,0,1,133514,-90108,-497754,0.00133514,-9.0108E-07,-0.000497754
,1,0,1,1,1,0,1,132780,-93947,-497150,0.0013278,-9.3947E-07,-0.00049715
,1,0,1,1,1,0,1,133147,-95525,-497659,0.00133147,-9.5525E-07,-0.000497659
,1,0,1,1,1,0,1,133514,-98312,-501092,0.00133514,-9.8312E-07,-0.000501092
,1,0,1,1,1,0,1,133758,-101818,-501918,0.00133758,-1.01818E-06,-0.000501918
,1,0,1,1,1,0,1,133758,-96612,-500488,0.00133758,-9.6612E-07,-0.000500488
,1,0,1,1,1,0,1,133514,-97138,-500774,0.00133514,-9.7138E-07,-0.000500774
,1,0,1,1,1,0,1,133392,-96559,-499916,0.00133392,-9.6559E-07,-0.000499916
,1,0,1,1,1,0,1,133269,-94753,-498803,0.00133269,-9.4753E-07,-0.000498803
,1,0,1,1,1,0,1,132903,-93368,-499280,0.00132903,-9.3368E-07,-0.00049928
,1,0,1,1,1,0,1,132780,-97208,-499343,0.0013278,-9.7208E-07,-0.000499343
,1,0,1,1,1,0,1,132169,-99224,-497595,0.00132169,-9.9224E-07,-0.000497595
,1,0,1,1,1,0,1,133269,-97944,-497913,0.00133269,-9.7944E-07,-0.000497913
,1,0,1,1,1,0,1,133392,-95945,-500869,0.00133392,-9.5945E-07,-0.000500869
,1,0,1,1,1,0,1,132903,-92176,-500869,0.00132903,-9.2176E-07,-0.000500869
,1,0,1,1,1,0,1,132414,-96471,-498994,0.00132414,-9.6471E-07,-0.000498994
,1,0,1,1,1,0,1,132903,-97523,-499534,0.00132903,-9.7523E-07,-0.000499534
,1,0,1,1,1,0,1,133758,-92176,-501537,0.00133758,-9.2176E-07,-0.000501537
,1,0,1,1,1,0,1,133514,-96559,-501251,0.00133514,-9.6559E-07,-0.000501251
,1,0,1,1,1,0,1,133514,-97085,-499629,0.00133514,-9.7085E-07,-0.000499629
,1,0,1,1,1,0,1,133514,-95647,-498708,0.00133514,-9.5647E-07,-0.000498708
,1,0,1,1,1,0,1,133025,-91212,-499979,0.00133025,-9.1212E-07,-0.000499979
,1,0,1,1,1,0,1,133758,-92842,-499407,0.00133758,-9.2842E-07,-0.000499407
,1,0,1,1,1,0,1,133147,-96892,-499947,0.00133147,-9.6892E-07,-0.000499947
,1,0,1,1,1,0,1,133269,-96840,-500488,0.00133269,-9.684E-07,-0.000500488
,1,0,1,1,1,0,1,133392,-93403,-499407,0.00133392,-9.3403E-07,-0.000499407
,1,0,1,1,1,0,1,133392,-94438,-498930,0.00133392,-9.4438E-07,-0.00049893
,1,0,1,1,1,0,1,133269,-90984,-497372,0.00133269,-9.0984E-07,-0.000497372
,1,0,1,1,1,0,1,133025,-87671,-500043,0.00133025,-8.7671E-07,-0.000500043
,1,0,1,1,1,0,1,133269,-89424,-499566,0.00133269,-8.9424E-07,-0.000499566
,1,0,1,1,1,0,1,133269,-92667,-500138,0.00133269,-9.2667E-07,-0.000500138
,1,0,1,1,1,0,1,134125,-94718,-499280,0.00134125,-9.4718E-07,-0.00049928
,1,0,1,1,1,0,1,132780,-94298,-500138,0.0013278,-9.4298E-07,-0.000500138
,1,0,1,1,1,0,1,132536,-97558,-499312,0.00132536,-9.7558E-07,-0.000499312
,1,0,1,1,1,0,1,133636,-95595,-499598,0.00133636,-9.5595E-07,-0.000499598
,1,0,1,1,1,0,1,133758,-94999,-499184,0.00133758,-9.4999E-07,-0.000499184
,1,0,1,1,1,0,1,133636,-97769,-500202,0.00133636,-9.7769E-07,-0.000500202
,1,0,1,1,1,0,1,133514,-98522,-500202,0.00133514,-9.8522E-07,-0.000500202
,1,0,1,1,1,0,1,132536,-98715,-500138,0.00132536,-9.8715E-07,-0.000500138
,1,0,1,1,1,0,1,132658,-93982,-499439,0.00132658,-9.3982E-07,-0.000499439
,1,0,1,1,1,0,1,133514,-90599,-500456,0.00133514,-9.0599E-07,-0.000500456
,1,0,1,1,1,0,1,134370,-92983,-499502,0.0013437,-9.2983E-07,-0.000499502
,1,0,1,1,1,0,1,133392,-95595,-500869,0.00133392,-9.5595E-07,-0.000500869
,1,0,1,1,1,0,1,133025,-94140,-500138,0.00133025,-9.414E-07,-0.000500138
,1,0,1,1,1,0,1,133392,-95437,-501187,0.00133392,-9.5437E-07,-0.000501187
1550139521,1,0,1,1,1,0,1,132291,-98049,-501283,0.00132291,-9.8049E-07,-0.000501283
,1,0,1,1,1,0,1,132780,-104150,-499693,0.0013278,-1.0415E-06,-0.000499693
,1,0,1,1,1,0,1,132780,-98154,-498008,0.0013278,-9.8154E-07,-0.000498008
,1,0,1,1,1,0,1,133514,-98891,-497913,0.00133514,-9.8891E-07,-0.000497913
,1,0,1,1,1,0,1,133758,-92983,-500647,0.00133758,-9.2983E-07,-0.000500647
,1,0,1,1,1,0,1,133636,-89284,-501314,0.00133636,-8.9284E-07,-0.000501314
,1,0,1,1,1,0,1,133147,-93439,-499471,0.00133147,-9.3439E-07,-0.000499471
,1,0,1,1,1,0,1,132536,-97909,-500710,0.00132536,-9.7909E-07,-0.00050071
,1,0,1,1,1,0,1,133025,-99732,-501219,0.00133025,-9.9732E-07,-0.000501219
,1,0,1,1,1,0,1,133147,-95858,-499025,0.00133147,-9.5858E-07,-0.000499025
,1,0,1,1,1,0,1,133758,-95700,-497913,0.00133758,-0.000000957,-0.000497913
,1,0,1,1,1,0,1,134003,-96033,-499248,0.00134003,-9.6033E-07,-0.000499248
,1,0,1,1,1,0,1,132291,-95367,-499884,0.00132291,-9.5367E-07,-0.000499884
,1,0,1,1,1,0,1,133392,-91580,-503222,0.00133392,-9.158E-07,-0.000503222
,1,0,1,1,1,0,1,134614,-94648,-499788,0.00134614,-9.4648E-07,-0.000499788
,1,0,1,1,1,0,1,134125,-95875,-500138,0.00134125,-9.5875E-07,-0.000500138
,1,0,1,1,1,0,1,133147,-91054,-500933,0.00133147,-9.1054E-07,-0.000500933
,1,0,1,1,1,0,1,133514,-89056,-499757,0.00133514,-8.9056E-07,-0.000499757
,1,0,1,1,1,0,1,133758,-91703,-500297,0.00133758,-9.1703E-07,-0.000500297
,1,0,1,1,1,0,1,133758,-97734,-500837,0.00133758,-9.7734E-07,-0.000500837
,1,0,1,1,1,0,1,133147,-97050,-500583,0.00133147,-9.705E-07,-0.000500583
,1,0,1,1,1,0,1,133514,-97646,-500043,0.00133514,-9.7646E-07,-0.000500043
,1,0,1,1,1,0,1,133514,-96331,-499439,0.00133514,-9.6331E-07,-0.000499439
,1,0,1,1,1,0,1,132903,-99802,-498867,0.00132903,-9.9802E-07,-0.000498867
,1,0,1,1,1,0,1,132903,-105956,-499757,0.00132903,-1.05956E-06,-0.000499757
,1,0,1,1,1,0,1,133269,-98873,-498898,0.00133269,-9.8873E-07,-0.000498898
,1,0,1,1,1,0,1,133514,-95174,-499757,0.00133514,-9.5174E-07,-0.000499757
,1,0,1,1,1,0,1,132903,-96156,-499121,0.00132903,-9.6156E-07,-0.000499121
,1,0,1,1,1,0,1,133392,-89897,-499248,0.00133392,-8.9897E-07,-0.000499248
,1,0,1,1,1,0,1,133392,-88425,-499343,0.00133392,-8.8425E-07,-0.000499343
,1,0,1,1,1,0,1,132903,-94753,-500233,0.00132903,-9.4753E-07,-0.000500233
,1,0,1,1,1,0,1,133147,-95051,-501155,0.00133147,-9.5051E-07,-0.000501155
,1,0,1,1,1,0,1,132903,-101082,-501283,0.00132903,-1.01082E-06,-0.000501283
,1,0,1,1,1,0,1,132291,-100240,-498898,0.00132291,-1.0024E-06,-0.000498898
,1,0,1,1,1,0,1,134003,-98312,-499471,0.00134003,-9.8312E-07,-0.000499471
,1,0,1,1,1,0,1,134247,-97260,-500265,0.00134247,-9.726E-07,-0.000500265
,1,0,1,1,1,0,1,133147,-95595,-501728,0.00133147,-9.5595E-07,-0.000501728
,1,0,1,1,1,0,1,133147,-90932,-499725,0.00133147,-9.0932E-07,-0.000499725
,1,0,1,1,1,0,1,133881,-89108,-500996,0.00133881,-8.9108E-07,-0.000500996
,1,0,1,1,1,0,1,132903,-88355,-499947,0.00132903,-8.8355E-07,-0.000499947
,1,0,1,1,1,0,1,130580,-93666,-499439,0.0013058,-9.3666E-07,-0.000499439
,1,0,1,1,1,0,1,132780,-98891,-498994,0.0013278,-9.8891E-07,-0.000498994
,1,0,1,1,1,0,1,133147,-93316,-500520,0.00133147,-9.3316E-07,-0.00050052
,1,0,1,1,1,0,1,133025,-97383,-499820,0.00133025,-9.7383E-07,-0.00049982
,1,0,1,1,1,0,1,132536,-95700,-498994,0.00132536,-0.000000957,-0.000498994
,1,0,1,1,1,0,1,132780,-96594,-500361,0.0013278,-9.6594E-07,-0.000500361
,1,0,1,1,1,0,1,132536,-96384,-499947,0.00132536,-9.6384E-07,-0.000499947
,1,0,1,1,1,0,1,133147,-96506,-498771,0.00133147,-9.6506E-07,-0.000498771
,1,0,1,1,1,0,1,133758,-92352,-498326,0.00133758,-9.2352E-07,-0.000498326
,1,0,1,1,1,0,1,133881,-92685,-499057,0.00133881,-9.2685E-07,-0.000499057
,1,0,1,1,1,0,1,132658,-99627,-499439,0.00132658,-9.9627E-07,-0.000499439
,1,0,1,1,1,0,1,132658,-97278,-498644,0.00132658,-9.7278E-07,-0.000498644
,1,0,1,1,1,0,1,134247,-99083,-498549,0.00134247,-9.9083E-07,-0.000498549
,1,0,1,1,1,0,1,133514,-101362,-500456,0.00133514,-1.01362E-06,-0.000500456
,1,0,1,1,1,0,1,133025,-97909,-502586,0.00133025,-9.7909E-07,-0.000502586
,1,0,1,1,1,0,1,133147,-97453,-500265,0.00133147,-9.7453E-07,-0.000500265
,1,0,1,1,1,0,1,133881,-97926,-498199,0.00133881,-9.7926E-07,-0.000498199
,1,0,1,1,1,0,1,133392,-100468,-497309,0.00133392,-1.00468E-06,-0.000497309
,1,0,1,1,1,0,1,134003,-93316,-500138,0.00134003,-9.3316E-07,-0.000500138
,1,0,1,1,1,0,1,134370,-88425,-499820,0.0013437,-8.8425E-07,-0.00049982
,1,0,1,1,1,0,1,134003,-90949,-501950,0.00134003,-9.0949E-07,-0.00050195
,1,0,1,1,1,0,1,132780,-97874,-499471,0.0013278,-9.7874E-07,-0.000499471
,1,0,1,1,1,0,1,134003,-98014,-500488,0.00134003,-9.8014E-07,-0.000500488
,1,0,1,1,1,0,1,134003,-96384,-502745,0.00134003,-9.6384E-07,-0.000502745
,1,0,1,1,1,0,1,134003,-95945,-501314,0.00134003,-9.5945E-07,-0.000501314
,1,0,1,1,1,0,1,133514,-85813,-499439,0.00133514,-8.5813E-07,-0.000499439
,1,0,1,1,1,0,1,134003,-86426,-498803,0.00134003,-8.6426E-07,-0.000498803
,1,0,1,1,1,0,1,133636,-89792,-499757,0.00133636,-8.9792E-07,-0.000499757
,1,0,1,1,1,0,1,132780,-87390,-500392,0.0013278,-8.739E-07,-0.000500392
,1,0,1,1,1,0,1,131558,-88758,-502967,0.00131558,-8.8758E-07,-0.000502967
,1,0,1,1,1,0,1,132536,-94631,-500106,0.00132536,-9.4631E-07,-0.000500106
,1,0,1,1,1,0,1,133147,-95928,-499598,0.00133147,-9.5928E-07,-0.000499598
,1,0,1,1,1,0,1,133147,-99294,-500202,0.00133147,-9.9294E-07,-0.000500202
,1,0,1,1,1,0,1,133392,-96121,-499184,0.00133392,-9.6121E-07,-0.000499184
,1,0,1,1,1,0,1,133147,-95595,-498676,0.00133147,-9.5595E-07,-0.000498676
,1,0,1,1,1,0,1,133392,-97155,-498358,0.00133392,-9.7155E-07,-0.000498358
